epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1600.92,1.69949,1.23134,1.44581,0.62873,0.56454,0.58208,0.28266,1.12567,0.82294,0.94263,0.0015941,0.0015941,0.0015941
43,1640.53,1.74531,1.23697,1.43532,0.60809,0.53977,0.57464,0.27336,1.11008,0.85213,0.94142,0.0015842,0.0015842,0.0015842
44,1678.85,1.69176,1.22919,1.42838,0.6436,0.56193,0.59596,0.29267,1.15369,0.90803,0.9542,0.0015743,0.0015743,0.0015743
45,1716.52,1.79857,1.23778,1.43762,0.62137,0.5528,0.58285,0.27879,1.16628,0.78067,0.97243,0.0015644,0.0015644,0.0015644
46,1754.28,1.71748,1.26079,1.46378,0.61665,0.56975,0.59293,0.29106,1.1594,0.7991,0.95398,0.0015545,0.0015545,0.0015545
47,1791.75,1.66107,1.2182,1.41947,0.64976,0.52412,0.58013,0.26865,1.12205,0.95762,0.94927,0.0015446,0.0015446,0.0015446
48,1828.66,1.70579,1.20658,1.42063,0.63035,0.57584,0.59344,0.28221,1.12935,0.84221,0.9434,0.0015347,0.0015347,0.0015347
49,1866.09,1.652,1.16607,1.4409,0.64332,0.54107,0.5868,0.29184,1.10491,0.83879,0.95558,0.0015248,0.0015248,0.0015248
50,1904.35,1.62283,1.16919,1.42827,0.59498,0.56323,0.5674,0.28229,1.13495,0.7717,0.9715,0.0015149,0.0015149,0.0015149
51,1942.02,1.71891,1.18294,1.40101,0.65007,0.56714,0.5947,0.28333,1.10378,0.84497,0.93897,0.001505,0.001505,0.001505
52,1980.76,1.68675,1.1865,1.3977,0.59981,0.57061,0.58637,0.28618,1.1066,0.7725,0.95897,0.0014951,0.0014951,0.0014951
53,2020.05,1.65864,1.15689,1.40454,0.64298,0.56845,0.59922,0.28701,1.08209,0.94651,0.93501,0.0014852,0.0014852,0.0014852
54,2058.97,1.60668,1.14121,1.41456,0.66433,0.57366,0.60515,0.29321,1.12751,0.8361,0.95797,0.0014753,0.0014753,0.0014753
55,2098.55,1.60322,1.13387,1.40772,0.63148,0.563,0.58596,0.28533,1.1307,1.67732,0.96713,0.0014654,0.0014654,0.0014654
56,2136.69,1.66889,1.12116,1.37659,0.62139,0.54628,0.58836,0.27389,1.13664,0.83469,0.95896,0.0014555,0.0014555,0.0014555
57,2174.73,1.67691,1.11841,1.37084,0.61758,0.57366,0.59388,0.2876,1.0851,0.77742,0.93476,0.0014456,0.0014456,0.0014456
58,2212.63,1.63647,1.16017,1.34893,0.59345,0.57366,0.57458,0.28492,1.13022,0.78808,0.9729,0.0014357,0.0014357,0.0014357
59,2250.55,1.60735,1.13823,1.40008,0.62636,0.56714,0.58638,0.29082,1.12724,0.75155,0.97233,0.0014258,0.0014258,0.0014258
60,2288.62,1.66604,1.14403,1.41497,0.64703,0.56975,0.60041,0.2951,1.09926,0.75935,0.94189,0.0014159,0.0014159,0.0014159
61,2327.33,1.61902,1.14114,1.38235,0.62081,0.57888,0.58182,0.28659,1.12072,0.76502,0.96626,0.001406,0.001406,0.001406
62,2364.19,1.61521,1.13285,1.39979,0.64503,0.59844,0.61628,0.31215,1.09882,0.81533,0.9496,0.0013961,0.0013961,0.0013961
63,2402.82,1.63136,1.13721,1.39651,0.65101,0.56454,0.61197,0.30234,1.0779,0.74037,0.94105,0.0013862,0.0013862,0.0013862
64,2440.61,1.60167,1.10299,1.39394,0.64893,0.58279,0.59658,0.30222,1.097,0.75956,0.94604,0.0013763,0.0013763,0.0013763
