epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3162.68,1.63275,1.1701,1.37513,0.66087,0.59082,0.62764,0.32972,0.99824,0.67367,0.86143,0.0015941,0.0015941,0.0015941
43,3234.99,1.57267,1.15745,1.38193,0.65504,0.5976,0.63771,0.33354,0.98095,0.67075,0.84252,0.0015842,0.0015842,0.0015842
44,3309.27,1.57059,1.1351,1.39439,0.64891,0.5878,0.62597,0.3283,0.99307,0.69129,0.85831,0.0015743,0.0015743,0.0015743
45,3381.75,1.58108,1.14123,1.38598,0.67864,0.58449,0.63692,0.32472,0.98146,0.93385,0.84329,0.0015644,0.0015644,0.0015644
46,3455.17,1.59656,1.13677,1.38591,0.67284,0.59248,0.63424,0.33782,0.97167,0.6707,0.84471,0.0015545,0.0015545,0.0015545
47,3528.27,1.62051,1.16043,1.39132,0.66708,0.57485,0.61718,0.32465,1.00915,0.79963,0.85962,0.0015446,0.0015446,0.0015446
48,3601.56,1.58449,1.13272,1.38016,0.62563,0.62675,0.64827,0.34194,0.95801,0.6735,0.83192,0.0015347,0.0015347,0.0015347
49,3674.43,1.60404,1.12064,1.39063,0.688,0.60741,0.64517,0.34735,0.97927,0.75258,0.84266,0.0015248,0.0015248,0.0015248
50,3749.99,1.54604,1.08572,1.36283,0.69535,0.59215,0.64726,0.3417,0.96556,0.66668,0.83686,0.0015149,0.0015149,0.0015149
51,3823.66,1.56123,1.09912,1.37117,0.64368,0.60146,0.62666,0.33957,0.9689,0.79782,0.83215,0.001505,0.001505,0.001505
52,3899.88,1.53578,1.08457,1.34503,0.68124,0.6181,0.64756,0.33453,0.97266,0.73853,0.8429,0.0014951,0.0014951,0.0014951
53,3973.25,1.53492,1.09601,1.36321,0.66105,0.60812,0.64025,0.33978,0.97723,0.65236,0.84143,0.0014852,0.0014852,0.0014852
54,4048.55,1.5608,1.08726,1.36127,0.64341,0.64671,0.64837,0.35506,0.95531,0.64175,0.84097,0.0014753,0.0014753,0.0014753
55,4122.97,1.54513,1.08335,1.3746,0.68796,0.61544,0.66083,0.35551,0.96781,0.6375,0.84547,0.0014654,0.0014654,0.0014654
56,4198.49,1.53659,1.05348,1.35694,0.65809,0.6334,0.6555,0.35277,0.95963,0.62874,0.83481,0.0014555,0.0014555,0.0014555
57,4270.89,1.54012,1.06402,1.33334,0.67653,0.60346,0.64158,0.35044,0.95815,0.64424,0.8403,0.0014456,0.0014456,0.0014456
58,4345.16,1.47829,1.03919,1.32357,0.67853,0.60949,0.65634,0.34885,0.96931,0.64725,0.85323,0.0014357,0.0014357,0.0014357
59,4418.18,1.49511,1.05949,1.34379,0.71199,0.60279,0.66581,0.35983,0.94084,0.63695,0.83296,0.0014258,0.0014258,0.0014258
60,4495.02,1.4987,1.04021,1.32964,0.67334,0.61211,0.65524,0.35723,0.93472,0.64957,0.83148,0.0014159,0.0014159,0.0014159
61,4567.05,1.4759,1.02725,1.31962,0.68705,0.62811,0.66578,0.36517,0.93433,0.76103,0.82869,0.001406,0.001406,0.001406
62,4641.79,1.47086,1.00576,1.29617,0.69092,0.61574,0.66575,0.35761,0.94881,0.64664,0.84227,0.0013961,0.0013961,0.0013961
63,4715.05,1.52579,1.04349,1.31875,0.70028,0.61277,0.6691,0.35326,0.94365,0.6255,0.83971,0.0013862,0.0013862,0.0013862
