epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,3024.62,1.42877,0.98946,1.37693,0.69194,0.63883,0.67148,0.35424,1.32735,1.25236,1.18974,0.0012575,0.0012575,0.0012575
77,3063.19,1.40749,0.98095,1.34142,0.71834,0.61733,0.67108,0.36584,1.29598,0.87381,1.20986,0.0012476,0.0012476,0.0012476
78,3104.24,1.43431,0.96082,1.37494,0.69524,0.60061,0.64855,0.34692,1.36642,0.95676,1.23809,0.0012377,0.0012377,0.0012377
79,3143.38,1.44617,0.98844,1.39256,0.71393,0.6233,0.67069,0.35697,1.33807,0.92821,1.22527,0.0012278,0.0012278,0.0012278
80,3184.18,1.45662,0.99357,1.39877,0.7515,0.60392,0.68146,0.36855,1.33905,0.8911,1.22198,0.0012179,0.0012179,0.0012179
81,3223.56,1.39328,0.96963,1.35199,0.72277,0.61923,0.66987,0.35058,1.35891,0.88611,1.23945,0.001208,0.001208,0.001208
82,3262.59,1.38359,0.95497,1.36468,0.7451,0.60061,0.67305,0.353,1.32809,0.92385,1.22466,0.0011981,0.0011981,0.0011981
83,3301.78,1.41573,0.95774,1.37761,0.68331,0.62784,0.67358,0.36228,1.34113,0.89431,1.23109,0.0011882,0.0011882,0.0011882
84,3341.16,1.36791,0.93169,1.33461,0.70574,0.57943,0.64605,0.34324,1.34938,0.95259,1.25716,0.0011783,0.0011783,0.0011783
85,3380.21,1.34826,0.91515,1.34172,0.71645,0.65658,0.7018,0.36874,1.33124,0.87867,1.22913,0.0011684,0.0011684,0.0011684
86,3421.15,1.37377,0.94372,1.33513,0.70192,0.62344,0.66207,0.35869,1.3192,0.92709,1.21775,0.0011585,0.0011585,0.0011585
87,3460.3,1.35052,0.91914,1.33629,0.72847,0.62935,0.69181,0.36789,1.33575,0.87786,1.23218,0.0011486,0.0011486,0.0011486
88,3499.46,1.34054,0.91838,1.34299,0.69996,0.63238,0.66487,0.35329,1.35101,1.18978,1.25196,0.0011387,0.0011387,0.0011387
89,3537.63,1.35305,0.89776,1.33317,0.71524,0.64219,0.69127,0.36851,1.32914,0.95579,1.23475,0.0011288,0.0011288,0.0011288
90,3576.85,1.35057,0.90931,1.34258,0.67668,0.65859,0.6857,0.35618,1.37689,0.87802,1.27043,0.0011189,0.0011189,0.0011189
91,3617.31,1.3678,0.93207,1.31992,0.68495,0.66263,0.67698,0.35804,1.36724,0.8968,1.24517,0.001109,0.001109,0.001109
92,3656.41,1.36413,0.92927,1.32892,0.69964,0.6167,0.66221,0.35972,1.34851,0.89609,1.21905,0.0010991,0.0010991,0.0010991
93,3695.14,1.33107,0.88665,1.31847,0.7339,0.63994,0.67902,0.36707,1.32981,0.88277,1.23886,0.0010892,0.0010892,0.0010892
94,3734.08,1.30654,0.87399,1.30855,0.72278,0.6354,0.68202,0.36588,1.3559,0.87409,1.24505,0.0010793,0.0010793,0.0010793
95,3773.24,1.30691,0.89017,1.28154,0.6491,0.64366,0.65786,0.3623,1.29799,0.87145,1.23115,0.0010694,0.0010694,0.0010694
96,3814.03,1.29487,0.87136,1.30327,0.74227,0.62784,0.69065,0.37679,1.31499,0.91021,1.24148,0.0010595,0.0010595,0.0010595
97,3854.35,1.31229,0.84314,1.30893,0.74338,0.6354,0.6979,0.37824,1.27428,0.85362,1.19992,0.0010496,0.0010496,0.0010496
98,3893.92,1.27144,0.85876,1.30119,0.71076,0.64599,0.69065,0.37303,1.29703,0.97321,1.21749,0.0010397,0.0010397,0.0010397
99,3932.97,1.32894,0.84531,1.30657,0.71012,0.63004,0.66845,0.36746,1.32423,0.83867,1.24004,0.0010298,0.0010298,0.0010298
