epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1734.2,1.70703,1.31162,1.57423,0.60809,0.48377,0.53067,0.25982,1.63402,1.3061,1.49401,0.0015941,0.0015941,0.0015941
43,1774.32,1.79805,1.34749,1.60859,0.60051,0.49614,0.53414,0.2519,1.68213,1.22383,1.4932,0.0015842,0.0015842,0.0015842
44,1814.83,1.72138,1.31458,1.61738,0.5923,0.54405,0.56862,0.27376,1.63822,1.1814,1.46659,0.0015743,0.0015743,0.0015743
45,1854.74,1.72209,1.29907,1.59176,0.67275,0.50203,0.57952,0.27329,1.60793,1.17783,1.45832,0.0015644,0.0015644,0.0015644
46,1894.73,1.70802,1.32856,1.57551,0.64862,0.5255,0.58117,0.28187,1.57696,1.19279,1.45066,0.0015545,0.0015545,0.0015545
47,1934.61,1.704,1.2575,1.55469,0.64435,0.51245,0.58269,0.28535,1.57736,1.14722,1.46043,0.0015446,0.0015446,0.0015446
48,1974.76,1.68349,1.25876,1.54991,0.64594,0.55641,0.57984,0.28224,1.58838,1.14104,1.47957,0.0015347,0.0015347,0.0015347
49,2015.18,1.69341,1.27902,1.57798,0.64901,0.53632,0.57522,0.27693,1.61089,1.35373,1.49675,0.0015248,0.0015248,0.0015248
50,2054.59,1.67887,1.26713,1.57606,0.68931,0.51159,0.59622,0.28761,1.61108,1.16248,1.48316,0.0015149,0.0015149,0.0015149
51,2096.04,1.72548,1.22199,1.53345,0.60465,0.55178,0.58101,0.27206,1.63135,1.15947,1.469,0.001505,0.001505,0.001505
52,2136.99,1.68706,1.25336,1.52573,0.62704,0.51777,0.56342,0.27619,1.62765,1.19376,1.44914,0.0014951,0.0014951,0.0014951
53,2177.42,1.72946,1.27069,1.54131,0.59774,0.52135,0.56711,0.28356,1.5877,1.20137,1.45939,0.0014852,0.0014852,0.0014852
54,2217.92,1.65505,1.23795,1.52416,0.66043,0.52241,0.58218,0.28571,1.59928,1.15288,1.43047,0.0014753,0.0014753,0.0014753
55,2258.42,1.66722,1.22325,1.5431,0.63268,0.53632,0.5864,0.28283,1.61794,1.1781,1.44303,0.0014654,0.0014654,0.0014654
56,2297.39,1.61697,1.18904,1.53363,0.61627,0.5425,0.58379,0.30145,1.55494,1.11833,1.44651,0.0014555,0.0014555,0.0014555
57,2338.41,1.60987,1.21133,1.51718,0.64431,0.54316,0.57824,0.27655,1.62558,1.14683,1.48285,0.0014456,0.0014456,0.0014456
58,2379.08,1.67686,1.18276,1.50574,0.67228,0.52396,0.59663,0.29997,1.55961,1.11911,1.42752,0.0014357,0.0014357,0.0014357
59,2419.64,1.62068,1.20553,1.5193,0.64733,0.53787,0.60113,0.29542,1.58208,1.11732,1.47409,0.0014258,0.0014258,0.0014258
60,2460.43,1.65982,1.18304,1.49649,0.6087,0.53857,0.58149,0.28847,1.57963,1.18735,1.42939,0.0014159,0.0014159,0.0014159
61,2500.44,1.64917,1.20038,1.5069,0.65961,0.56105,0.58906,0.28552,1.61022,1.13174,1.47388,0.001406,0.001406,0.001406
62,2540.34,1.58354,1.16278,1.52778,0.63438,0.55796,0.59769,0.29831,1.5707,1.11009,1.46091,0.0013961,0.0013961,0.0013961
63,2580.54,1.55325,1.15199,1.47023,0.60765,0.55796,0.59931,0.30939,1.52319,1.12733,1.39671,0.0013862,0.0013862,0.0013862
64,2622.9,1.58848,1.14307,1.46815,0.65915,0.53502,0.59288,0.30418,1.54177,1.1072,1.44882,0.0013763,0.0013763,0.0013763
65,2664.86,1.65717,1.15796,1.48725,0.64717,0.55796,0.59207,0.29021,1.53305,1.12749,1.43823,0.0013664,0.0013664,0.0013664
