epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
173,7069.26,1.10315,0.66209,1.17312,0.71875,0.6108,0.64613,0.36492,1.4646,0.87554,1.50316,0.0002972,0.0002972,0.0002972
174,7109.04,1.11913,0.68355,1.17591,0.69699,0.6108,0.64277,0.35981,1.45418,0.88947,1.47983,0.0002873,0.0002873,0.0002873
175,7149.36,1.09196,0.67074,1.1674,0.69205,0.60652,0.63893,0.36169,1.45271,0.88305,1.4675,0.0002774,0.0002774,0.0002774
176,7190.96,1.08963,0.67501,1.18292,0.68008,0.63636,0.64373,0.36361,1.4577,0.8921,1.46705,0.0002675,0.0002675,0.0002675
177,7231.17,1.05967,0.6456,1.18084,0.69185,0.61932,0.64302,0.36097,1.4458,0.87217,1.47855,0.0002576,0.0002576,0.0002576
178,7271.46,1.06366,0.66412,1.17224,0.70935,0.61364,0.6387,0.35879,1.44709,0.87697,1.46292,0.0002477,0.0002477,0.0002477
179,7313.25,1.12438,0.66922,1.16389,0.72208,0.61263,0.63996,0.36072,1.45442,0.86373,1.47843,0.0002378,0.0002378,0.0002378
180,7353.33,1.0804,0.64295,1.14579,0.72459,0.62411,0.64508,0.3617,1.45484,0.8552,1.48171,0.0002279,0.0002279,0.0002279
181,7393.39,1.10585,0.67184,1.16667,0.7242,0.62216,0.64812,0.36207,1.45113,0.85234,1.49069,0.000218,0.000218,0.000218
182,7434.29,1.09177,0.67163,1.15174,0.74841,0.60846,0.64238,0.35887,1.45989,0.86773,1.49054,0.0002081,0.0002081,0.0002081
183,7476.54,1.04842,0.63593,1.13136,0.72113,0.6108,0.64,0.36106,1.46272,0.87232,1.50116,0.0001982,0.0001982,0.0001982
184,7515.57,1.05013,0.62614,1.12948,0.69745,0.61648,0.64315,0.36387,1.44864,0.86408,1.49613,0.0001883,0.0001883,0.0001883
185,7555.56,1.0495,0.64282,1.16698,0.72068,0.59007,0.64153,0.36404,1.44892,0.87179,1.5006,0.0001784,0.0001784,0.0001784
186,7597.26,1.11859,0.66054,1.14365,0.71627,0.61679,0.64237,0.35834,1.45891,0.86573,1.50377,0.0001685,0.0001685,0.0001685
187,7637.35,1.05468,0.64537,1.14929,0.70869,0.60938,0.63796,0.35956,1.45695,0.87131,1.5071,0.0001586,0.0001586,0.0001586
188,7676.77,1.05846,0.64442,1.1558,0.68772,0.62251,0.6417,0.36271,1.44338,0.86935,1.49078,0.0001487,0.0001487,0.0001487
189,7718.15,1.03289,0.63171,1.14968,0.70425,0.61932,0.64105,0.3625,1.46213,0.87477,1.49835,0.0001388,0.0001388,0.0001388
190,7758.23,1.04235,0.64103,1.14287,0.70571,0.61654,0.6383,0.36481,1.45482,0.86107,1.49227,0.0001289,0.0001289,0.0001289
191,7801.82,1.03342,0.63022,1.14682,0.70544,0.61648,0.6423,0.36635,1.45207,0.85729,1.49258,0.000119,0.000119,0.000119
192,7844.64,1.09673,0.67003,1.1705,0.72459,0.6108,0.64594,0.36357,1.4501,0.85772,1.49184,0.0001091,0.0001091,0.0001091
193,7884.39,1.03155,0.62961,1.12786,0.70466,0.61681,0.63985,0.36491,1.44652,0.85653,1.49106,9.92e-05,9.92e-05,9.92e-05
194,7924.85,1.02426,0.63267,1.13414,0.70977,0.60443,0.64607,0.36855,1.4343,0.86119,1.4845,8.93e-05,8.93e-05,8.93e-05
195,7966.25,0.99403,0.62043,1.14699,0.72676,0.59693,0.64701,0.36689,1.43236,0.8657,1.47934,7.94e-05,7.94e-05,7.94e-05
196,8010.77,1.00381,0.6065,1.13753,0.72865,0.60511,0.64647,0.36856,1.43287,0.85927,1.47689,6.95e-05,6.95e-05,6.95e-05
197,8051.75,1.009,0.61276,1.12775,0.71982,0.61364,0.64635,0.36936,1.4352,0.85175,1.48938,5.96e-05,5.96e-05,5.96e-05
198,8093.25,1.00166,0.60275,1.12313,0.71579,0.60795,0.64113,0.36756,1.43754,0.85073,1.49375,4.97e-05,4.97e-05,4.97e-05
199,8134.31,1.03493,0.62313,1.14221,0.72587,0.60369,0.64379,0.36738,1.44078,0.85569,1.49826,3.98e-05,3.98e-05,3.98e-05
200,8174.39,1.0071,0.62016,1.14488,0.72243,0.60653,0.64215,0.36634,1.43957,0.85198,1.49836,2.99e-05,2.99e-05,2.99e-05
