epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3055.74,1.46488,1.05806,1.40307,0.69399,0.63095,0.68483,0.36375,1.3544,0.88521,1.19861,0.0015941,0.0015941,0.0015941
43,3126.18,1.52211,1.07454,1.39941,0.73221,0.62279,0.69916,0.37763,1.32216,0.89664,1.19118,0.0015842,0.0015842,0.0015842
44,3199.63,1.5059,1.07913,1.42349,0.70428,0.63507,0.68891,0.37078,1.30097,1.22307,1.17467,0.0015743,0.0015743,0.0015743
45,3270.54,1.50263,1.071,1.41567,0.72016,0.62937,0.69638,0.3835,1.29662,0.88801,1.18331,0.0015644,0.0015644,0.0015644
46,3342.26,1.48788,1.07444,1.41854,0.73378,0.62698,0.70837,0.37939,1.32742,0.86553,1.18273,0.0015545,0.0015545,0.0015545
47,3413.75,1.47398,1.06719,1.41131,0.69514,0.65794,0.70015,0.39059,1.28882,0.89428,1.17295,0.0015446,0.0015446,0.0015446
48,3486.93,1.4605,1.04644,1.3955,0.74752,0.60556,0.69954,0.38907,1.27876,0.9127,1.18551,0.0015347,0.0015347,0.0015347
49,3557.49,1.44824,0.99264,1.40528,0.72359,0.62857,0.6948,0.37732,1.33192,0.89371,1.179,0.0015248,0.0015248,0.0015248
50,3628.14,1.46234,1.04535,1.38373,0.73328,0.62184,0.69041,0.3824,1.28843,1.98541,1.17894,0.0015149,0.0015149,0.0015149
51,3700.62,1.46121,1.02597,1.40196,0.69755,0.64524,0.70019,0.39101,1.29714,0.92205,1.17443,0.001505,0.001505,0.001505
52,3772.27,1.4295,1.01186,1.38237,0.69526,0.67222,0.70751,0.38654,1.29434,0.84088,1.16056,0.0014951,0.0014951,0.0014951
53,3843.42,1.45023,1.01992,1.39381,0.73726,0.64806,0.71945,0.3957,1.30758,0.95235,1.18667,0.0014852,0.0014852,0.0014852
54,3915.9,1.45287,1.001,1.3738,0.74006,0.63175,0.7,0.38515,1.33041,0.8328,1.20065,0.0014753,0.0014753,0.0014753
55,3986.56,1.4366,0.99618,1.36613,0.73369,0.64206,0.70651,0.39188,1.30352,0.83459,1.18387,0.0014654,0.0014654,0.0014654
56,4057.78,1.42111,0.99857,1.36571,0.75251,0.6057,0.70458,0.3956,1.28693,1.14389,1.16668,0.0014555,0.0014555,0.0014555
57,4128.86,1.42978,0.99405,1.38238,0.72805,0.65397,0.7136,0.38823,1.33013,0.8522,1.1842,0.0014456,0.0014456,0.0014456
58,4198.96,1.39003,0.96441,1.33851,0.71102,0.65794,0.70369,0.38922,1.2887,0.92228,1.17131,0.0014357,0.0014357,0.0014357
59,4268.93,1.42592,0.98351,1.36723,0.67732,0.67635,0.69749,0.39174,1.29134,1.21455,1.18652,0.0014258,0.0014258,0.0014258
60,4340.33,1.42546,0.97838,1.37399,0.71398,0.65974,0.70212,0.38906,1.29661,2.07043,1.18303,0.0014159,0.0014159,0.0014159
61,4409.56,1.37411,0.94108,1.34186,0.703,0.67857,0.70651,0.3894,1.31392,0.93909,1.20338,0.001406,0.001406,0.001406
62,4479.26,1.41271,0.9673,1.34735,0.71916,0.65441,0.70397,0.38839,1.29945,0.85,1.19739,0.0013961,0.0013961,0.0013961
63,4549.51,1.40603,0.95042,1.33583,0.72828,0.65519,0.71116,0.3924,1.28831,0.79502,1.18393,0.0013862,0.0013862,0.0013862
64,4622.16,1.39663,0.95072,1.34823,0.71248,0.68175,0.71762,0.40594,1.2903,0.80763,1.1901,0.0013763,0.0013763,0.0013763
65,4693.14,1.3656,0.91885,1.33348,0.72172,0.66111,0.70184,0.39464,1.27078,0.79324,1.17921,0.0013664,0.0013664,0.0013664
66,4764.53,1.40163,0.94497,1.37276,0.72098,0.6911,0.71573,0.40294,1.26429,0.82022,1.19399,0.0013565,0.0013565,0.0013565
67,4836.7,1.38356,0.93185,1.34631,0.75926,0.64127,0.71469,0.40137,1.29038,0.79886,1.17545,0.0013466,0.0013466,0.0013466
68,4907.21,1.41495,0.95443,1.34274,0.74766,0.66825,0.71983,0.41794,1.25423,0.78469,1.17289,0.0013367,0.0013367,0.0013367
69,4978.67,1.38396,0.92248,1.33544,0.72566,0.65497,0.70351,0.39837,1.24509,0.86929,1.168,0.0013268,0.0013268,0.0013268
70,5050,1.35398,0.91052,1.32904,0.71298,0.69603,0.72031,0.40952,1.2836,0.79174,1.19228,0.0013169,0.0013169,0.0013169
71,5120.85,1.32751,0.89299,1.31911,0.72268,0.67218,0.7138,0.40971,1.2522,0.78917,1.18223,0.001307,0.001307,0.001307
72,5193.4,1.37326,0.90644,1.31978,0.73818,0.66904,0.71134,0.40887,1.26159,0.78776,1.18014,0.0012971,0.0012971,0.0012971
73,5265.96,1.35085,0.88702,1.32391,0.77185,0.66319,0.71794,0.40685,1.26528,0.76989,1.18086,0.0012872,0.0012872,0.0012872
74,5336.83,1.31691,0.891,1.34001,0.74321,0.64762,0.71428,0.40595,1.27093,0.77403,1.19598,0.0012773,0.0012773,0.0012773
75,5407.01,1.3147,0.86472,1.32282,0.75779,0.6627,0.72153,0.41287,1.26299,0.8354,1.19745,0.0012674,0.0012674,0.0012674
76,5478.55,1.31206,0.87926,1.29906,0.73363,0.66668,0.71915,0.41309,1.26027,0.76684,1.18759,0.0012575,0.0012575,0.0012575
77,5552.21,1.33318,0.90391,1.29816,0.76003,0.65079,0.72748,0.4192,1.24077,0.83961,1.17854,0.0012476,0.0012476,0.0012476
