epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,5895.94,1.01992,0.70874,0.85664,0.59989,0.47283,0.52116,0.26013,0.66441,0.50653,0.59122,0.0015941,0.0015941,0.0015941
43,6033.73,0.98265,0.71459,0.8206,0.39975,0.37733,0.39432,0.19658,0.66971,0.73159,0.59418,0.0015842,0.0015842,0.0015842
44,6170.3,0.99298,0.70309,0.8065,0.53359,0.49864,0.53075,0.2688,0.63373,0.51239,0.57975,0.0015743,0.0015743,0.0015743
45,6308.25,0.98568,0.67898,0.8079,0.59153,0.46467,0.52111,0.26409,0.67419,0.52618,0.59155,0.0015644,0.0015644,0.0015644
46,6444.42,0.99836,0.67404,0.80272,0.56408,0.48234,0.51608,0.264,0.67297,0.54388,0.59387,0.0015545,0.0015545,0.0015545
47,6581.96,1.00771,0.6806,0.822,0.56588,0.51766,0.56,0.27578,0.65579,0.48516,0.58654,0.0015446,0.0015446,0.0015446
48,6718.99,0.93826,0.67008,0.79745,0.58018,0.51072,0.53257,0.24027,0.69364,0.5908,0.59133,0.0015347,0.0015347,0.0015347
49,6853.81,1.02737,0.71361,0.8227,0.5851,0.44158,0.50673,0.25796,0.67582,0.53896,0.58533,0.0015248,0.0015248,0.0015248
50,6988.89,0.99104,0.67307,0.82612,0.58046,0.50951,0.55961,0.27527,0.67756,0.50159,0.5857,0.0015149,0.0015149,0.0015149
51,7121.73,0.99105,0.67541,0.79857,0.51616,0.50587,0.50461,0.2489,0.71059,0.54406,0.60133,0.001505,0.001505,0.001505
52,7256.28,0.97317,0.66604,0.79871,0.49925,0.43071,0.45381,0.22535,0.69976,0.60252,0.6084,0.0014951,0.0014951,0.0014951
53,7389.67,0.97992,0.6717,0.80686,0.6063,0.48753,0.54016,0.27607,0.66736,0.51346,0.59241,0.0014852,0.0014852,0.0014852
54,7523.83,0.92306,0.64523,0.77824,0.59048,0.49369,0.52998,0.27114,0.66062,0.57226,0.58452,0.0014753,0.0014753,0.0014753
55,7657.86,0.93006,0.63037,0.78469,0.59575,0.43251,0.5046,0.24674,0.69991,0.53164,0.60017,0.0014654,0.0014654,0.0014654
56,7791.56,0.9424,0.61742,0.75728,0.47999,0.41261,0.44009,0.2294,0.70055,0.7069,0.60637,0.0014555,0.0014555,0.0014555
57,7926.37,0.92533,0.62359,0.77202,0.48032,0.41984,0.44921,0.22066,0.71712,0.59164,0.61011,0.0014456,0.0014456,0.0014456
58,8061.17,0.95969,0.64564,0.79555,0.52296,0.46467,0.49522,0.25798,0.68392,0.57602,0.59877,0.0014357,0.0014357,0.0014357
59,8196.17,0.90299,0.61003,0.73289,0.55322,0.41033,0.48405,0.25992,0.64546,0.60655,0.58385,0.0014258,0.0014258,0.0014258
60,8328.48,0.92655,0.64892,0.79583,0.52389,0.44293,0.48312,0.2535,0.69132,0.61653,0.61525,0.0014159,0.0014159,0.0014159
61,8460.39,0.89,0.59613,0.75752,0.53206,0.51087,0.54747,0.28401,0.68306,0.53638,0.59653,0.001406,0.001406,0.001406
62,8594.06,0.93093,0.64014,0.79718,0.63862,0.48098,0.54427,0.27804,0.67898,0.54494,0.60115,0.0013961,0.0013961,0.0013961
63,8727.71,0.93147,0.63133,0.7933,0.48951,0.45078,0.47502,0.24316,0.70175,0.57518,0.6039,0.0013862,0.0013862,0.0013862
64,8862.62,0.9244,0.6233,0.75404,0.52169,0.48641,0.4995,0.25635,0.68633,0.55191,0.59765,0.0013763,0.0013763,0.0013763
65,8996.43,0.93566,0.60589,0.75744,0.57382,0.49943,0.53645,0.29209,0.66087,0.53429,0.58948,0.0013664,0.0013664,0.0013664
66,9128.97,0.85159,0.58209,0.71675,0.56278,0.42935,0.48622,0.2506,0.68562,0.5967,0.58823,0.0013565,0.0013565,0.0013565
67,9261.32,0.90692,0.60004,0.73894,0.54556,0.46603,0.50948,0.27387,0.64595,0.5968,0.56733,0.0013466,0.0013466,0.0013466
68,9394.13,0.90432,0.62218,0.75272,0.56,0.47962,0.52223,0.27098,0.66078,0.52393,0.5891,0.0013367,0.0013367,0.0013367
69,9529.13,0.91308,0.59956,0.76273,0.49684,0.43871,0.47529,0.24581,0.67567,0.57663,0.59568,0.0013268,0.0013268,0.0013268
70,9663.98,0.91618,0.60643,0.78399,0.58341,0.43614,0.46773,0.23727,0.70653,0.55801,0.61628,0.0013169,0.0013169,0.0013169
71,9798.91,0.90173,0.59271,0.75018,0.52363,0.37772,0.43541,0.23041,0.68992,0.861,0.62197,0.001307,0.001307,0.001307
72,9932.18,0.9013,0.59139,0.76909,0.56967,0.50408,0.53461,0.28999,0.63556,0.54083,0.58477,0.0012971,0.0012971,0.0012971
73,10064.6,0.87367,0.55391,0.72759,0.51433,0.47418,0.48735,0.25008,0.66846,0.61109,0.60453,0.0012872,0.0012872,0.0012872
74,10198.6,0.90021,0.58562,0.74883,0.70206,0.46422,0.5709,0.31651,0.6182,0.52708,0.57834,0.0012773,0.0012773,0.0012773
75,10333.4,0.87623,0.58675,0.74883,0.64261,0.51766,0.56892,0.30771,0.62336,0.52204,0.5584,0.0012674,0.0012674,0.0012674
